Title,Rating,Popular,SalesPerWeek,Price,ReqSpec,Overall
WWE '12,High,No,44,35,High,Good
WWE SmackDown vs. Raw 2010,High,Yes,22,23,Medium,Good
Plants vs. Zombies,High,Yes,33,13,Medium,Good
Sonic the Hedgehog,Low,Yes,35,28,High,Bad
Super Ghouls 'n Ghosts,High,Yes,32,20,Medium,Good
Spore,High,Yes,24,35,Medium,Good
Soviet Strike,High,No,46,38,Medium,Good
Your Shape: Fitness Evolved 2012,Low,Yes,16,32,High,Bad
Army of Two,High,Yes,41,20,High,Good
Gun,Average,No,16,36,Medium,Bad
Ty the Tasmanian Tiger,High,Yes,21,31,Low,Good
Wario Land: Shake It!,High,No,16,32,Low,Bad
Sonic Rush Adventure,Low,Yes,42,19,High,Bad
Medal of Honor: Warfighter,Low,Yes,39,30,Low,Bad
Mega Man 3,Average,No,49,37,Low,Good
Ratchet & Clank (2016),High,Yes,13,34,High,Good
Mission: Impossible,Average,Yes,14,34,Low,Bad
Romancing SaGa 2,High,No,43,32,High,Good
Cabela's Dangerous Hunts,High,No,24,14,High,Good
Cool Boarders 4,High,Yes,35,14,High,Good
Rage Racer,Low,No,47,22,Medium,Bad
Medal of Honor: Rising Sun,Low,Yes,34,16,Low,Bad
Football Manager 2013,Average,Yes,27,14,Low,Good
Destruction Derby 2,Average,Yes,37,16,Medium,Good
Mirror's Edge,High,Yes,14,35,Medium,Good
Destiny: The Taken King,Average,No,17,32,High,Bad
Mario vs. Donkey Kong,Low,No,32,30,Low,Bad
007: Quantum of Solace,High,No,27,13,High,Good
EA Sports Active: More Workouts,High,No,44,34,Medium,Good
Fallout: New Vegas,Average,No,11,32,Medium,Bad
Need for Speed: Most Wanted,Average,No,39,12,Low,Good
Final Fantasy Tactics: The War of the Lions,Low,Yes,40,39,Low,Bad
Midnight Club 3: DUB Edition Remix,Average,Yes,45,25,Low,Good
Tom Clancy's Ghost Recon: Jungle Storm,High,No,21,29,High,Good
SingStar,Average,Yes,41,38,High,Good
Bushido Blade,High,Yes,31,12,Medium,Good
LEGO Star Wars III: The Clone Wars,High,Yes,42,19,Low,Good
NASCAR Thunder 2002,High,Yes,24,37,Low,Good
Jet Force Gemini,Low,Yes,14,16,Low,Bad
Mega Man X,Low,Yes,42,27,High,Bad
Yu-Gi-Oh! The Sacred Cards (American and Others sales),High,No,17,25,Low,Bad
Sega Rally Championship,High,Yes,49,12,Medium,Good
Test Drive: Off Road,Average,Yes,23,12,Low,Good
Medal of Honor Heroes 2,Average,Yes,46,18,Medium,Good
Sniper: Ghost Warrior,High,No,43,27,Low,Good
Rocksmith,High,Yes,20,24,High,Good
LEGO Star Wars: The Video Game,High,No,10,36,Low,Bad
FIFA Soccer 10,Low,No,19,30,Low,Bad
Plants vs. Zombies: Garden Warfare,High,Yes,30,35,High,Good
Worldwide Soccer Manager 2009,Low,Yes,37,14,High,Bad
Omerta: City of Gangsters,Low,Yes,25,34,Low,Bad
Gauntlet: Dark Legacy,Low,Yes,40,13,Low,Bad
Ninja Gaiden Sigma,Average,Yes,14,17,High,Bad
Bad Boys: Miami Takedown,Low,No,26,36,Medium,Bad
Kaboom!,High,Yes,48,13,Medium,Good
Red Dead Redemption: Undead Nightmare,Low,No,34,15,Medium,Bad
Sonic and the Black Knight,High,No,34,23,Medium,Good
Call of Duty 4: Modern Warfare,Average,No,15,31,Medium,Bad
Qix,High,Yes,27,38,High,Good
Derby Stallion III,High,No,34,34,Low,Good
Doraemon,High,Yes,46,11,High,Good
High School Musical 2: Work This Out!,Average,No,12,18,Medium,Bad
Ratchet & Clank: All 4 One,High,No,13,40,High,Bad
Donkey Konga,High,No,15,34,Low,Bad
Fight Night Champion,Average,Yes,38,20,Low,Good
Dragon Quest I & II,Average,Yes,41,39,High,Good
Tak and the Power of Juju,High,Yes,15,40,Low,Good
Asteroids,Low,No,46,29,Low,Bad
Puyo Puyo Sun Ketteiban,Average,No,30,40,Medium,Good
Pokemon Rumble Blast,High,No,23,20,Medium,Good
Action Bass,High,No,26,34,High,Good
Tenchu: Wrath of Heaven,Low,Yes,19,15,Medium,Bad
Shadow of the Colossus,Average,No,48,27,Low,Good
Brave Fencer Musashi,Low,No,22,33,Low,Bad
Hot Shots Golf: Out of Bounds,High,Yes,47,31,Medium,Good
Dance Dance Revolution Extreme 2,High,Yes,18,11,High,Good
Mirror's Edge,Low,No,34,20,Low,Bad
Rabbids Go Home,High,Yes,50,38,Medium,Good
South Park,Low,No,21,17,Low,Bad
Commando,Low,No,15,37,Medium,Bad
Pilotwings,Average,Yes,42,17,High,Good
Resident Evil - Code: Veronica,Average,Yes,17,38,Low,Bad
Super R.C. Pro-Am,High,No,16,17,High,Bad
The Lord of the Rings: The Return of the King,Average,No,34,16,Medium,Good
LEGO Star Wars: The Video Game,High,Yes,35,21,High,Good
Royal Palace of White Sword and The City of Gentiles,High,No,46,29,Medium,Good
Guitar Hero 5,High,No,39,37,Medium,Good
Mobile Suit Gundam: Federation vs. Zeon,High,No,46,36,Low,Good
Need for Speed Underground 2,Average,No,10,12,Medium,Bad
MechAssault,High,Yes,25,30,Low,Good
ModNation Racers,High,No,42,14,Low,Good
LEGO Star Wars III: The Clone Wars,Average,Yes,41,16,Low,Good
Derby Stallion 99,High,Yes,23,12,Low,Good
Cars,Low,No,12,24,High,Bad
Fantasy Life,High,Yes,13,30,Medium,Good
Tom Clancy's Rainbow Six 3: Black Arrow,High,No,12,12,Medium,Bad
WWE 2K15,Average,No,23,15,High,Good
Donkey Kong,Low,Yes,30,32,Low,Bad
Jampack Winter '98,Low,Yes,27,22,Medium,Bad
WWE 2K14,High,Yes,17,36,Low,Good
Alien: Isolation,High,Yes,13,32,Low,Good
Yakuza 3,High,Yes,10,22,Medium,Good
Pokémon Mystery Dungeon: Red Rescue Team (US weekly sales),Low,No,18,18,High,Bad
The Beatles: Rock Band,Average,No,50,39,High,Good
Dragon Age II,High,Yes,28,40,Low,Good
Moon Patrol,High,Yes,23,39,Low,Good
Supercar Street Challenge,High,Yes,34,20,Low,Good
Pilotwings 64,High,Yes,22,16,Low,Good
Crackdown 2,Average,Yes,48,18,Low,Good
Final Fantasy XIV: A Realm Reborn,High,No,46,17,Low,Good
Castlevania: Lords of Shadow,High,Yes,11,33,Medium,Good
Rocksmith,High,Yes,15,17,Medium,Good
Disney Infinity 2.0: Marvel Super Heroes,High,Yes,17,16,Low,Good
SOCOM: U.S. Navy SEALs Fireteam Bravo,Average,Yes,47,28,Medium,Good
Call Of Duty 2: Big Red One,High,No,11,13,Medium,Bad
Yoshi's Cookie,Average,No,46,14,High,Good
Guitar Hero 5,Low,No,22,38,Low,Bad
Worldwide Soccer Manager 2008,High,Yes,24,34,High,Good
Spider-Man 2,High,No,16,30,High,Bad
Counter-Strike,High,No,38,17,High,Good
Mad Max (2015),Average,No,43,12,Medium,Good
"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)",High,No,31,35,High,Good
GRID,Low,No,19,14,High,Bad
Guitar Hero Encore: Rocks The 80s,Average,No,39,31,Medium,Good
Sunset Overdrive,Low,No,18,15,Medium,Bad
Rock Band,High,No,12,36,High,Bad
Tom Clancy's Splinter Cell: Chaos Theory,Low,No,49,17,Low,Bad
Donkey Kong Jr.,High,Yes,49,30,High,Good
Arc the Lad,Average,Yes,48,25,Low,Good
NBA Jam Tournament Edition,High,Yes,21,20,Medium,Good
Need for Speed: ProStreet,Average,Yes,27,38,High,Good
Pikmin 3,Average,No,50,10,Medium,Good
Legend of Mana,High,Yes,43,19,High,Good
Lumines: Puzzle Fusion,High,Yes,40,33,Low,Good
Toy Story 3: The Video Game,High,Yes,36,32,Medium,Good
Guitar Hero 5,High,No,40,19,Low,Good
Megamania,High,No,47,25,Medium,Good
Medal of Honor: Airborne,High,Yes,39,11,Medium,Good
The Legend of Zelda: Tri Force Heroes,High,Yes,47,25,Low,Good
Jungle Hunt,High,No,35,28,Low,Good
Triple Play 98,High,Yes,19,16,Medium,Good
LEGO The Lord of the Rings,High,Yes,49,33,Medium,Good
Petz Dogz 2,Low,No,25,23,High,Bad
WWE SmackDown vs. Raw 2011,Low,No,46,34,Medium,Bad
Yu-Gi-Oh! Duel Monsters II: Dark Duel Stories,Average,No,26,15,High,Good
Lode Runner,High,Yes,45,15,Low,Good
The Final Fantasy Legend,Average,Yes,22,36,High,Good
Famicom Jump: Eiyuu Retsuden,High,No,38,14,High,Good
F-Zero X,Average,No,38,14,Medium,Good
Popeye,Low,No,23,39,Low,Bad
NERF N-Strike,High,Yes,34,30,Medium,Good
NBA Live 2001,Average,No,27,16,High,Good
SingStar Legends,High,Yes,17,13,High,Good
SingStar Rocks!,High,Yes,31,15,High,Good
Tales of Symphonia,High,Yes,46,11,High,Good
Untold Legends: Brotherhood of the Blade,Average,No,12,23,Medium,Bad
Star Ocean: The Second Story,High,No,27,13,Low,Good
Lightning Returns: Final Fantasy XIII,High,Yes,18,33,Medium,Good
Star Wars: The Force Unleashed,Low,Yes,16,35,Medium,Bad
Imagine: Babysitters,High,No,23,17,Medium,Good
The Simpsons Game,Low,Yes,48,22,Low,Bad
Yakuza 2,Average,Yes,37,22,Low,Good
Skate 2,High,Yes,34,11,High,Good
Dragon Ball Z: The Legacy of Goku II,High,Yes,12,39,Low,Good
Virtua Fighter 5,High,Yes,43,27,High,Good
NFL 2K1,Average,Yes,33,19,Low,Good
BeatMania,High,Yes,37,23,High,Good
Namco Museum Battle Collection,High,Yes,25,11,Low,Good
LEGO Star Wars II: The Original Trilogy,Average,Yes,19,30,Low,Good
Madden NFL 2004,High,Yes,20,11,Medium,Good
Empire: Total War,High,No,11,33,Medium,Bad
The Godfather,Average,Yes,27,35,Medium,Good
Tiger Woods PGA Tour 10,High,No,20,28,Low,Bad
Star Wars: Bounty Hunter,Low,Yes,34,14,Low,Bad
Densha De Go!,High,Yes,25,35,Medium,Good
Dante's Inferno,High,No,15,13,Low,Bad
Sonic & Sega All-Stars Racing,High,No,10,12,Low,Bad
Skylanders Giants,Average,Yes,48,19,Low,Good
Endless Ocean,High,No,25,17,Low,Good
NFL Blitz 2000,High,Yes,28,14,Medium,Good
Sonic Free Riders,Average,No,35,36,High,Good
NASCAR Thunder 2004,Low,Yes,17,16,High,Bad
Prince of Persia,Low,Yes,34,22,Low,Bad
SpongeBob SquarePants: Revenge of the Flying Dutchman,High,Yes,26,13,Medium,Good
Grand Theft Auto V,Average,No,34,17,Low,Good
The Biggest Loser,Average,No,12,15,Low,Bad
Fisherman's Bass Club,High,Yes,41,14,Medium,Good
MySims Agents,Average,No,22,35,Low,Good
Resident Evil: The Darkside Chronicles,High,Yes,18,20,Low,Good
NCAA Football 13,Average,No,30,30,Medium,Good
Grand Theft Auto: Chinatown Wars,Average,No,25,33,Low,Good
FIFA Soccer 11,High,Yes,18,39,Low,Good
The Orange Box,Average,No,30,27,Low,Good
Joust,Average,No,30,40,Medium,Good
Tomb Raider: Underworld,High,Yes,26,36,Low,Good
Tom Clancy's Ghost Recon 2,High,No,47,13,Low,Good
DiRT 3,High,No,44,20,Low,Good
LEGO City Undercover,High,Yes,21,39,High,Good
Spore Creatures,High,No,44,26,Low,Good
Ready 2 Rumble Boxing,Average,Yes,46,24,High,Good
Dragon Ball Z: Taiketsu,Average,No,41,25,High,Good
Disney's Lilo & Stitch,High,Yes,37,28,Low,Good
Star Fox: Assault,Average,Yes,29,38,Medium,Good
Naruto: Ultimate Ninja Storm,Low,No,27,18,High,Bad
Marvel vs. Capcom 3: Fate of Two Worlds,High,No,14,25,Low,Bad
NCAA Football 14,Average,Yes,27,20,Medium,Good
Doko Demo Issyo,Low,No,28,12,High,Bad
Call of Duty 3,Average,No,25,12,Low,Good
Imagine: Fashion Designer New York,High,No,19,28,Medium,Bad
Red Dead Redemption: Undead Nightmare,Low,No,36,13,Low,Bad
Bully: Scholarship Edition,High,No,43,30,High,Good
Virtua Fighter,Average,No,38,19,High,Good
Championship Manager 99/00,Average,Yes,37,13,Medium,Good
WWE SmackDown vs. Raw 2010,High,No,34,18,High,Good
Pro Evolution Soccer 2008,High,No,28,31,Low,Good
Super Princess Peach,Average,No,37,39,Low,Good
NHL 99,Average,Yes,42,29,High,Good
SoulCalibur III,High,Yes,42,11,High,Good
Skylanders SWAP Force,High,No,10,39,High,Bad
F1 2012,Average,Yes,15,20,High,Bad
World Tour Soccer,High,No,50,40,Low,Good
Disney Universe,Average,No,29,27,Medium,Good
Ridge Racer Revolution,High,No,10,28,Low,Bad
LEGO Pirates of the Caribbean: The Video Game,Low,No,30,24,Low,Bad
Hot Wheels Turbo Racing,Average,Yes,27,24,High,Good
NCAA Football 99,Low,No,17,24,Low,Bad
Mortal Kombat: Armageddon,Average,No,19,13,High,Bad
Aliens vs Predator,Low,Yes,35,40,High,Bad
Freekstyle,Average,Yes,34,13,High,Good
Junior Brain Trainer,Average,Yes,18,10,Low,Bad
Darksiders,Average,No,41,34,High,Good
DiRT,High,Yes,24,16,Low,Good
Call of Duty 4: Modern Warfare,High,No,18,28,Low,Bad
Simple 1500 Series Vol. 1: The Mahjong,Average,Yes,11,35,Low,Bad
Sega Superstars Tennis,High,Yes,16,11,Low,Good
NBA Street V3,Average,No,27,21,Low,Good
Sleeping Dogs,High,No,24,35,High,Good
Mercenaries 2: World in Flames,High,No,25,18,Low,Good
Worms Armageddon,High,Yes,21,40,High,Good
Hulk,Low,No,14,18,Low,Bad
LEGO Indiana Jones: The Original Adventures,Average,Yes,16,19,Medium,Bad
NFL Blitz,High,No,36,12,High,Good
NFL Quarterback Club 98,High,No,20,23,Low,Bad
DJ Hero,High,Yes,33,33,High,Good
Dora the Explorer: Dora Saves the Mermaids,Low,Yes,42,10,High,Bad
Diablo II: Lord of Destruction,High,Yes,39,39,High,Good
Naruto Shippuden: Ultimate Ninja Storm 4,High,No,29,15,Low,Good
Spider-Man 2,High,No,19,38,Low,Bad
Virtua Tennis 3,High,No,30,29,High,Good
Seek and Destroy,Low,Yes,37,29,Low,Bad
Warhawk,High,Yes,38,36,Low,Good
Apollo Justice: Ace Attorney,High,No,42,24,High,Good
Assassin's Creed: Rogue,Average,No,13,12,Low,Bad
Cosmic Ark,Average,No,39,21,Medium,Good
SOCOM: U.S. Navy SEALs Fireteam Bravo 2,High,Yes,48,12,Low,Good
Skylanders: Trap Team,Low,Yes,14,36,Low,Bad
Aliens vs Predator,High,No,45,39,High,Good
Defender,Average,Yes,32,24,Low,Good
Dance on Broadway,High,Yes,41,12,High,Good
Adventure Island,High,Yes,10,32,High,Good
Arc the Lad II,High,No,14,31,Medium,Bad
Tag Team Match M.U.S.C.L.E.,High,Yes,18,36,High,Good
Derby Stallion 96,High,Yes,37,36,Medium,Good
UFC Undisputed 3,High,Yes,42,27,High,Good
NBA 2K3,Low,Yes,31,38,High,Bad
Dragon Ball: XenoVerse,High,Yes,31,33,Low,Good
The Simpsons: Road Rage,High,No,16,12,Medium,Bad
Dave Mirra Freestyle BMX,Low,No,20,35,Low,Bad
Imagine: Animal Doctor,Low,No,33,17,Low,Bad
WWE SmackDown vs. Raw 2010,Average,No,33,35,Medium,Good
Forza Motorsport,High,No,25,25,High,Good
Sonic the Hedgehog,Low,No,15,14,High,Bad
MySims Agents,High,No,41,35,Low,Good
Monster Rancher 2,Average,Yes,31,23,Medium,Good
Pokemon Conquest,Low,Yes,26,20,High,Bad
The Simpsons Game,Average,No,27,28,Medium,Good
Guinness World Records: The Videogame,Low,No,35,18,High,Bad
MVP Baseball 2003,Low,Yes,36,39,High,Bad
Legacy of Kain: Soul Reaver,High,Yes,28,28,Medium,Good
Dragon Ball Z: Budokai Tenkaichi 3,High,Yes,36,17,Medium,Good
Disney Tangled,High,No,13,29,High,Bad
Tales of Destiny,Average,No,26,21,Medium,Good
ATV: Quad Power Racing,High,Yes,22,38,High,Good
Disney Fairies: Tinker Bell and the Lost Treasure,High,Yes,31,26,High,Good
Mega Man X4,Average,No,48,17,Medium,Good
Naruto: Clash of Ninja 2,Average,No,17,11,Low,Bad
Dance Dance Revolution SuperNOVA,Low,Yes,22,19,Medium,Bad
Brink,Low,Yes,49,33,Medium,Bad
F-Zero: Maximum Velocity,Average,No,23,17,Low,Good
Bomberman 64,Low,Yes,40,11,Medium,Bad
Jeremy McGrath Supercross 98,High,No,15,36,Low,Bad
LEGO Indiana Jones 2: The Adventure Continues,High,Yes,47,26,Low,Good
Project CARS,Average,No,10,17,Medium,Bad
Need for Speed: Most Wanted,High,Yes,42,10,Low,Good
Kirby: Mass Attack,Average,No,41,13,High,Good
LEGO Marvel Super Heroes,Average,No,15,20,Medium,Bad
ZhuZhu Pets,High,Yes,12,38,Low,Good
Tom Clancy's Ghost Recon Advanced Warfighter 2,High,Yes,46,39,Low,Good
MotorStorm: Arctic Edge,High,No,50,14,High,Good
WipEout Pure,Average,No,22,11,High,Good
EA Sports UFC,Low,Yes,35,29,High,Bad
MX vs. ATV Unleashed,Average,No,46,18,Medium,Good
Sonic Unleashed,Average,No,36,37,High,Good
Tiger Woods PGA Tour 08,Average,No,46,14,Medium,Good
Rayman Origins,Low,Yes,45,14,High,Bad
Epic Mickey 2: The Power of Two,Average,No,26,28,Low,Good
NCAA March Madness 2004,High,No,33,36,High,Good
Donkey Kong Land III,Average,Yes,18,38,High,Bad
Bomberman,Low,No,18,27,Medium,Bad
The Simpsons Game,High,No,20,15,Medium,Bad
Tomb Raider,High,Yes,12,26,Medium,Good
Rock Band 2,Low,Yes,40,11,Low,Bad
Street Fighter Alpha 3,Low,Yes,40,38,Medium,Bad
Bulletstorm,High,No,23,39,Medium,Good
FIFA Soccer 08,High,Yes,42,13,Medium,Good
Naruto: Clash of Ninja Revolution,High,Yes,24,38,Low,Good
Tom Clancy's Ghost Recon Advanced Warfighter 2,Low,Yes,26,18,High,Bad
ZombiU,Average,Yes,42,14,High,Good
Shrek 2,Low,Yes,46,15,Medium,Bad
Petz: Catz 2,Average,No,49,20,High,Good
Tales of Graces f,High,No,42,17,Medium,Good
Final Fight 2,High,No,13,29,Medium,Bad
Wall-E,High,Yes,48,11,Medium,Good
The Lost World: Jurassic Park,Low,No,33,17,High,Bad
Ace Combat 6: Fires of Liberation,High,No,44,13,Medium,Good
Madden NFL 07,High,No,43,16,Low,Good
Disney Infinity 2.0: Marvel Super Heroes,Average,Yes,17,21,Medium,Bad
Harry Potter and the Prisoner of Azkaban,Average,Yes,50,12,Medium,Good
Pong: The Next Level,High,Yes,29,21,Medium,Good
Bayonetta 2,High,No,45,35,Low,Good
Prince of Persia,Average,Yes,46,26,Medium,Good
God of War: Ghost of Sparta,High,Yes,10,34,High,Good
Sonic Generations,High,No,39,13,High,Good
Ninja Gaiden II,High,Yes,11,26,High,Good
NBA Jam Tournament Edition,Average,Yes,38,11,High,Good
Championship Manager 3,High,No,32,24,Low,Good
Guitar Hero: Warriors of Rock,High,Yes,18,20,Medium,Good
Oshare Majo Love and Berry: DS Collection,High,No,37,20,Low,Good
Monster Rancher,High,Yes,22,39,Medium,Good
The LEGO Movie Videogame,High,No,28,28,High,Good
DiRT 2,High,Yes,48,37,High,Good
Rayman Legends,High,No,47,31,Low,Good
NERF N-Strike Elite,High,Yes,26,12,High,Good
Ford Racing 2,High,No,44,15,High,Good
Breath of Fire III,Low,No,26,27,Low,Bad
PES 2009: Pro Evolution Soccer,Average,Yes,40,17,Low,Good
Dead or Alive 2,High,Yes,22,32,Low,Good
1942,Average,No,21,25,High,Good
Excitebike 64,Average,Yes,18,10,High,Bad
NES Open Tournament Golf,High,No,26,18,Medium,Good
Game & Watch Gallery,High,No,28,24,High,Good
Jissen Pachi-Slot Hisshouhou: Hokuto no Ken,High,No,48,10,High,Good
SoulCalibur II,Average,No,18,26,Low,Bad
Haze,Average,Yes,43,35,Low,Good
UFC Undisputed 3,Low,No,17,21,Low,Bad
Winning Eleven: Pro Evolution Soccer 2007 (All Region sales),High,Yes,24,13,Medium,Good
Road & Track Presents: The Need for Speed,Low,Yes,12,10,Medium,Bad
NFL GameDay 2001,High,Yes,36,20,Low,Good
Killzone: Mercenary,High,No,10,12,Medium,Bad
NBA Live 97,High,No,31,20,High,Good
Dynasty Warriors 3: Xtreme Legends,Low,No,17,37,Low,Bad
Zoo Tycoon DS,High,No,32,23,High,Good
Rocksmith 2014,Average,No,18,40,Low,Bad
Dead Space 3,Average,No,32,31,Low,Good
Wheel of Fortune,Average,Yes,20,17,Medium,Bad
Disney Infinity,Average,No,40,33,Low,Good
Dark Souls,High,No,28,21,High,Good
Puzzler Collection,High,Yes,39,26,Low,Good
Jampack Winter 2000,High,No,28,20,Medium,Good
Dead Space 3,Average,No,48,32,High,Good
Phoenix Wright: Ace Attorney,Average,No,46,17,High,Good
NFL Fever 2002,Average,Yes,23,21,Low,Good
The Simpsons: Hit & Run,Average,No,12,36,High,Bad
Littlest Pet Shop: Winter,Low,No,27,24,Low,Bad
LEGO Harry Potter: Years 5-7,High,No,17,15,Low,Bad
Tom Clancy's Splinter Cell: Blacklist,Average,Yes,24,31,High,Good
Ace Combat X: Skies of Deception,High,Yes,42,15,Low,Good
NCAA Football 12,High,No,18,16,Low,Bad
LEGO Pirates of the Caribbean: The Video Game,High,No,32,29,Medium,Good
Band Hero,Average,No,34,28,Medium,Good
Cars: Race-O-Rama,High,No,27,40,Medium,Good
Oddworld: Abe's Exoddus,High,No,27,16,Low,Good
EyePet,Average,No,30,28,High,Good
Scooby-Doo! First Frights,High,No,17,14,Medium,Bad
Midnight Club: LA Remix,Average,No,31,17,High,Good
The Bouncer,High,Yes,19,32,Medium,Good
Guitar Hero: Aerosmith,High,No,11,21,Low,Bad
WWE SmackDown vs Raw 2008,High,Yes,37,20,High,Good
FIFA Soccer 10,High,Yes,36,13,Medium,Good
Shadow The Hedgehog,Average,No,14,36,High,Bad
Farming Simulator 2013,Average,No,27,15,High,Good
Fallout 3,High,Yes,29,24,Low,Good
Cars,High,No,17,26,Medium,Bad
Pro Evolution Soccer 2008,Low,Yes,17,34,Medium,Bad
Far Cry 3,Average,No,50,32,High,Good
Xenoblade Chronicles,High,Yes,20,25,Medium,Good
Just Dance 2014,High,Yes,44,17,Medium,Good
Mario Party Advance,Low,No,33,30,Medium,Bad
Sonic & Sega All-Stars Racing,High,No,21,14,Medium,Good
Tetris 2,Average,No,44,10,Medium,Good
NASCAR 99,High,Yes,15,17,Low,Good
Air-Sea Battle,High,Yes,36,17,High,Good
Suikoden III,High,No,38,36,High,Good
Kingdom Hearts Re:coded,Average,No,45,11,High,Good
South Park: The Stick of Truth,Average,No,46,16,Medium,Good
Driver: San Francisco,High,Yes,22,32,Low,Good
Sniper Elite V2,High,No,30,18,High,Good
Far Cry 4,Low,No,12,16,High,Bad
Grand Theft Auto: San Andreas,Average,No,33,27,Medium,Good
Tom Clancy's Splinter Cell: Blacklist,Low,Yes,22,18,High,Bad
Pro Evolution Soccer 2014,High,Yes,45,34,Low,Good
Madden NFL 16,High,No,27,13,High,Good
Madden NFL 10,Low,No,49,11,Medium,Bad
Brutal Legend,Average,No,22,37,Medium,Good
Tamagotchi Connection: Corner Shop 2,High,Yes,26,36,Low,Good
Final Fantasy Type-0,High,Yes,16,40,Medium,Good
Madden NFL 08,Average,Yes,41,37,Medium,Good
de Blob,High,No,27,21,High,Good
NCAA Football 06,High,Yes,28,15,Low,Good
Mass Effect 3,High,Yes,36,31,High,Good
NBA 2K10,Low,No,26,32,High,Bad
Fire Emblem,High,Yes,18,39,Medium,Good
Yakuza 4,High,Yes,39,15,Low,Good
Skylanders: Spyro's Adventure,High,Yes,31,35,High,Good
Club Penguin: Game Day!,Average,No,40,35,Low,Good
NHL 2004,High,Yes,49,11,High,Good
Grand Theft Auto: Vice City Stories,High,Yes,31,40,Low,Good
NBA 2K16,High,Yes,44,26,Medium,Good
FIFA Soccer 2005,Average,No,49,30,High,Good
LEGO The Lord of the Rings,Average,Yes,16,32,Medium,Bad
Romancing SaGa,High,No,19,39,High,Bad
Donkey Kong Junior,High,No,33,26,High,Good
LEGO Star Wars II: The Original Trilogy,Average,No,41,12,Medium,Good
LEGO Harry Potter: Years 5-7,Average,Yes,17,38,Medium,Bad
Final Fantasy X / X-2 HD Remaster,High,Yes,26,10,Medium,Good
Medal of Honor: Underground,High,Yes,12,22,High,Good
The Sims 2,Low,Yes,11,21,High,Bad
Dark Cloud 2,High,No,10,22,High,Bad
Jampack Summer '99,High,Yes,12,11,Low,Good
PlayStation All-Stars Battle Royale,Average,No,45,26,High,Good
Dance Dance Revolution 2nd ReMIX,Average,Yes,36,33,High,Good
Monster High: Ghoul Spirit,High,Yes,39,16,High,Good
Dragon Quest X,Average,Yes,32,24,Medium,Good
LEGO Pirates of the Caribbean: The Video Game,High,Yes,42,29,Medium,Good
Gangs of London,Low,Yes,42,25,Medium,Bad
Mortal Kombat Trilogy,Low,No,20,24,Medium,Bad
Star Soldier,High,Yes,21,13,High,Good
Sonic Unleashed,Average,Yes,16,16,High,Bad
Lost Planet 2,High,No,35,16,High,Good
NHL 2001,High,Yes,37,17,High,Good
Dragon Quest Monsters: Terry's Wonderland 3D,Low,No,49,13,Low,Bad
My Weight Loss Coach,Average,No,39,26,High,Good
Tom Clancy's Ghost Recon: Future Soldier,High,No,42,35,Low,Good
Mega Man Star Force Dragon / Leo / Pegasus,High,Yes,17,38,High,Good
Shinobi,Low,Yes,24,27,High,Bad
Mortal Kombat: Deadly Alliance,Low,No,28,15,Medium,Bad
The Witcher 2: Assassins of Kings,High,Yes,34,38,Medium,Good
PilotWings Resort,Average,Yes,38,34,High,Good
Naruto Shippuden: Ultimate Ninja Storm 3,High,No,24,15,Medium,Good
LEGO Jurassic World,High,No,42,14,High,Good
ESPN NBA 2K5,Low,Yes,17,22,Medium,Bad
